Features	Z-stat	p-val
bedridden	0.3118131868131868	0.5765696670531635
bedroom	0.17814957226536843	0.6729683152029318
bedrooms	3.20704845814978	0.07332163858419319
beds	2.3476818761741325	0.12546946306675338
bedside	2.0869530270245105	0.1485621148213152
bedtime	1.5188616449629664	0.21779184160212853
beef	0.3118131868131868	0.5765696670531635
been	0.8223938035769792	0.3644812023452352
beer	0.9354395604395604	0.3334534362617816
beers	0.3118131868131868	0.5765696670531635
before	2.422504494709891	0.11960357446860534
beforehand	1.2472527472527473	0.2640778370524753
befriending	3.20704845814978	0.07332163858419319
began	1.4067813502900308	0.23559144308699703
begged	0.3118131868131868	0.5765696670531635
begin	3.624520759497863	0.05693396730374224
beginning	1.4060441422352647	0.2357141997581142
begins	1.8544728737883596	0.17326406756179363
begun	0.17814957226536843	0.6729683152029318
behalf	0.10804294162331296	0.7423833148684851
behavior	0.5622283321825408	0.4533638044690512
behavioral	3.459669887305465	0.06288286803454719
behaviors	0.832345724209711	0.3615951142719439
behind	1.870879120879121	0.17137442666699626
being	0.0004341200442282963	0.9833768409955187
belief	0.3515110355588162	0.5532590133511524
beliefs	0.7269025027835601	0.39388905412955455
believe	0.8353151070662086	0.36074009928007145
believed	2.8546805617290203	0.09110833570428142
believes	2.666141429853487	0.10250426470131035
believing	0.7594308224814832	0.3835067039973348
belly	0.7594308224814832	0.3835067039973348
belonged	3.20704845814978	0.07332163858419319
belonging	0.3118131868131868	0.5765696670531635
belongings	3.4299450549450543	0.06402423130599366
belongs	0.15143373513417566	0.6971689777482954
below	0.32222398465720303	0.5702741670618996
belt	0.3118131868131868	0.5765696670531635
benadryl	0.3118131868131868	0.5765696670531635
bend	0.3118131868131868	0.5765696670531635
beneath	0.3118131868131868	0.5765696670531635
beneficial	1.8390634116636897	0.17506076080262423
beneficiaries	2.4945054945054945	0.11424425505009587
beneficiary	2.182692307692308	0.13957011917079878
benefit	1.205953694270952	0.2721349655192925
benefited	1.2472527472527473	0.2640778370524753
benefits	3.6438579310640713	0.0562763881177547
benign	0.9354395604395604	0.3334534362617816
benioff	0.3118131868131868	0.5765696670531635
bereavement	0.0709766821213462	0.7899200045863968
beside	3.20704845814978	0.07332163858419319
besides	6.622816266882896	0.010068050720108156
best	1.802498764638236	0.17941069973551918
better	3.5091728123363097	0.06102991974271255
between	1.4483664847180193	0.22879024479496213
bevacizumab	0.9354395604395604	0.3334534362617816
beverage	3.20704845814978	0.07332163858419319
beyond	1.3920901510383892	0.2380524401078355
bf	11.79516931306579	0.0005938461078780419
bh	1.5486350315221888	0.2133370603484234
bi	0.15143373513417566	0.6971689777482954
bib	0.3118131868131868	0.5765696670531635
bibs	3.20704845814978	0.07332163858419319
bic	0.1670630214132417	0.6827352937363057
bicycle	0.7594308224814832	0.3835067039973348
bid	0.9354395604395604	0.3334534362617816
big	0.5044299566919016	0.4775600780202488
bigger	3.20704845814978	0.07332163858419319
biggest	1.3080333763153145	0.2527510321829139
bike	0.6236263736263736	0.429702886455403
bikes	0.7594308224814832	0.3835067039973348
biking	0.3118131868131868	0.5765696670531635
bilateral	0.09234350451310791	0.7612187511376307
bilaterally	0.3118131868131868	0.5765696670531635
biliary	0.3118131868131868	0.5765696670531635
bilingual	0.832345724209711	0.3615951142719439
billed	1.8390634116636897	0.17506076080262423
billing	0.4967513213658584	0.48093105196695374
bills	12.837128860247939	0.0003398086250723347
bind	0.3118131868131868	0.5765696670531635
bio	0.15143373513417566	0.6971689777482954
biofeedback	0.3118131868131868	0.5765696670531635
biological	5.0183580491950535	0.025079940333262957
biologics	0.6236263736263736	0.429702886455403
biologist	0.3118131868131868	0.5765696670531635
biology	3.20704845814978	0.07332163858419319
biopsied	3.20704845814978	0.07332163858419319
biopsies	3.20704845814978	0.07332163858419319
biopsy	0.1723441756481407	0.6780368126719829
biopsychosocial	0.15143373513417566	0.6971689777482954
biotech	0.6236263736263736	0.429702886455403
bipap	3.20704845814978	0.07332163858419319
bipolar	0.11763566829646131	0.7316130808560201
bird	0.3118131868131868	0.5765696670531635
birth	4.161728621048556	0.04134718598505533
birthday	0.06947806231947197	0.7920982415494022
bisexual	0.3118131868131868	0.5765696670531635
bisphosphonate	1.2472527472527473	0.2640778370524753
bit	2.8842525746615	0.08944950610750198
bites	0.3118131868131868	0.5765696670531635
bitter	0.3118131868131868	0.5765696670531635
bitterness	0.3118131868131868	0.5765696670531635
bl	0.15143373513417566	0.6971689777482954
black	0.011893331827252558	0.913157634692942
bladder	0.010025354601345795	0.9202437440624792
blah	0.6236263736263736	0.429702886455403
blame	1.5188616449629664	0.21779184160212853
blamed	0.3118131868131868	0.5765696670531635
blank	0.023786663654505116	0.8774289745738819
blankets	0.3118131868131868	0.5765696670531635
blast	0.3118131868131868	0.5765696670531635
blasts	0.7594308224814832	0.3835067039973348
bldg	6.41409691629956	0.011321789228352705
ble	3.20704845814978	0.07332163858419319
bleed	2.8063186813186816	0.09389361358326936
bleeding	1.5486350315221888	0.2133370603484234
bleeds	0.3118131868131868	0.5765696670531635
blepharitis	3.20704845814978	0.07332163858419319
blessing	6.41409691629956	0.011321789228352705
blind	1.2472527472527473	0.2640778370524753
bloating	3.20704845814978	0.07332163858419319
bloc	0.3118131868131868	0.5765696670531635
block	1.4538050055671201	0.22791838717294166
blockade	2.8546805617290203	0.09110833570428142
blocked	0.3118131868131868	0.5765696670531635
blocking	0.3118131868131868	0.5765696670531635
blocks	2.4945054945054945	0.11424425505009587
blogs	3.20704845814978	0.07332163858419319
blood	0.004071002419020017	0.949125968718646
bloodwork	0.3118131868131868	0.5765696670531635
bloody	0.9354395604395604	0.3334534362617816
bls	0.9354395604395604	0.3334534362617816
blue	0.7993918022139384	0.3712752728825979
blues	3.0466690064707693	0.08090291644637876
bm	3.0466690064707693	0.08090291644637876
bmbx	0.3118131868131868	0.5765696670531635
bmi	1.4074924446227153	0.23547310808519217
bmt	11.886310269446438	0.0005654803114785095
board	0.023786663654505116	0.8774289745738819
boarding	0.15143373513417566	0.6971689777482954
boards	3.20704845814978	0.07332163858419319
boats	0.3118131868131868	0.5765696670531635
bod	0.3118131868131868	0.5765696670531635
body	2.7373803790173654	0.09802534188440122
bodywork	0.3118131868131868	0.5765696670531635
bold	0.6236263736263736	0.429702886455403
bolster	0.3118131868131868	0.5765696670531635
bolts	3.20704845814978	0.07332163858419319
bomb	0.6236263736263736	0.429702886455403
bombing	0.3118131868131868	0.5765696670531635
bombs	0.3118131868131868	0.5765696670531635
bond	3.0466690064707693	0.08090291644637876
bonded	0.3118131868131868	0.5765696670531635
bonding	0.7594308224814832	0.3835067039973348
bone	12.18266743540859	0.000482356181056476
bones	2.7103134681948005	0.09970139837820496
boo	0.3118131868131868	0.5765696670531635
boobs	0.3118131868131868	0.5765696670531635
book	0.7892249798210422	0.37433457748702526
booked	2.1668203964066146	0.14101753913394088
booking	0.006683569734230532	0.9348430501245918
bookkeeper	0.6236263736263736	0.429702886455403
booklet	0.003341784867115266	0.9539014279451237
books	3.622137774120153	0.05701556570216705
boost	0.6236263736263736	0.429702886455403
booster	0.3118131868131868	0.5765696670531635
boot	0.3118131868131868	0.5765696670531635
borderline	1.5188616449629664	0.21779184160212853
borders	0.7594308224814832	0.3835067039973348
bored	0.3118131868131868	0.5765696670531635
born	0.8594956805309233	0.35387986027114404
bornheim	3.20704845814978	0.07332163858419319
borrowing	0.3118131868131868	0.5765696670531635
both	1.3729882656094117	0.24129912117366736
bother	1.4074924446227153	0.23547310808519217
bothering	0.7594308224814832	0.3835067039973348
bothers	0.3118131868131868	0.5765696670531635
bothersome	0.3118131868131868	0.5765696670531635
bottles	0.3118131868131868	0.5765696670531635
bottom	0.07842377886430749	0.7794449299734257
bought	1.0463916590017912	0.30633958625270097
bound	0.07842377886430749	0.7794449299734257
boundaries	0.9354395604395604	0.3334534362617816
bout	0.7594308224814832	0.3835067039973348
boutique	0.3118131868131868	0.5765696670531635
bouts	0.7594308224814832	0.3835067039973348
bowel	0.4941004411337562	0.48210387101970686
box	0.5044299566919016	0.4775600780202488
boxes	0.6236263736263736	0.429702886455403
boy	1.870879120879121	0.17137442666699626
boyfriend	0.2811405377976336	0.5959546405372607
boys	0.07842377886430749	0.7794449299734257
bp	0.3028674702683513	0.5820903338500185
bpa	0.9354395604395604	0.3334534362617816
brace	0.6236263736263736	0.429702886455403
bracelet	1.2472527472527473	0.2640778370524753
bracelets	0.3118131868131868	0.5765696670531635
brachial	1.5188616449629664	0.21779184160212853
bradycardia	6.41409691629956	0.011321789228352705
brahman	0.3118131868131868	0.5765696670531635
brain	0.03944141105049978	0.8425767347953744
brainstem	0.3118131868131868	0.5765696670531635
brainstorm	0.9354395604395604	0.3334534362617816
brainstorming	0.3118131868131868	0.5765696670531635
brand	0.7269025027835601	0.39388905412955455
brassiere	0.9354395604395604	0.3334534362617816
brca	1.5486350315221888	0.2133370603484234
brca1	2.2708205585408225	0.1318300864257877
brca2	0.07842377886430749	0.7794449299734257
bread	0.3118131868131868	0.5765696670531635
break	0.07740749280860566	0.780841931855675
breakdown	0.011893331827252558	0.913157634692942
breakfast	0.9016414936018462	0.3423419474106612
breaking	3.20704845814978	0.07332163858419319
breaks	4.302727715959309	0.03805129616007513
breakthrough	0.6236263736263736	0.429702886455403
breast	0.08992686282122292	0.7642701549825721
breastfeed	0.6236263736263736	0.429702886455403
breastfeeding	0.9354395604395604	0.3334534362617816
breasts	0.6236263736263736	0.429702886455403
breath	0.06797874048047947	0.7943027887105254
breathe	0.3118131868131868	0.5765696670531635
breathing	1.6878821576593523	0.19388038281780964
breathless	0.3118131868131868	0.5765696670531635
breaths	0.3118131868131868	0.5765696670531635
brf	3.20704845814978	0.07332163858419319
bridal	0.3118131868131868	0.5765696670531635
bridge	0.17814957226536843	0.6729683152029318
brief	0.0280502335028991	0.8669907784530136
briefly	0.06745865634178698	0.7950735595632872
bright	0.03921188943215374	0.8430294770053507
brighter	0.6236263736263736	0.429702886455403
bring	0.2631382342729507	0.6079722970219734
bringing	2.121254800632554	0.14526748458486105
brings	0.7958991571326375	0.3723222893338818
brip1	0.3118131868131868	0.5765696670531635
brittle	0.3118131868131868	0.5765696670531635
broad	0.9354395604395604	0.3334534362617816
broader	0.3118131868131868	0.5765696670531635
broadly	0.3118131868131868	0.5765696670531635
brochure	0.4941004411337562	0.48210387101970686
broke	0.08907478613268421	0.7653566848807438
broken	1.0463916590017912	0.30633958625270097
broker	0.07842377886430749	0.7794449299734257
bronchiectasis	0.3118131868131868	0.5765696670531635
bronchiolitis	0.3118131868131868	0.5765696670531635
bronchitis	0.08907478613268421	0.7653566848807438
bronchus	6.41409691629956	0.011321789228352705
brother	1.791153371913632	0.1807856991969312
brothers	2.2047256550875183	0.13758836967689778
brought	0.035584940940117125	0.850375205890589
bruisability	0.3118131868131868	0.5765696670531635
bruises	0.6236263736263736	0.429702886455403
bruising	3.20704845814978	0.07332163858419319
brussels	0.3118131868131868	0.5765696670531635
brutal	0.3118131868131868	0.5765696670531635
bs	0.13895612463894394	0.7093209787179595
bsc	0.3118131868131868	0.5765696670531635
bsn	0.3118131868131868	0.5765696670531635
bso	0.9016414936018462	0.3423419474106612
bucket	0.3118131868131868	0.5765696670531635
buddha	0.3118131868131868	0.5765696670531635
buddhism	3.20704845814978	0.07332163858419319
buddhist	0.03921188943215374	0.8430294770053507
buddies	3.20704845814978	0.07332163858419319
budget	0.08907478613268421	0.7653566848807438
buffing	0.3118131868131868	0.5765696670531635
bug	0.7594308224814832	0.3835067039973348
build	1.559065934065934	0.21180203789577648
building	1.4067813502900308	0.23559144308699703
buildings	0.3118131868131868	0.5765696670531635
built	3.622137774120153	0.05701556570216705
bulimia	3.20704845814978	0.07332163858419319
bundle	0.3118131868131868	0.5765696670531635
bupropion	1.2472527472527473	0.2640778370524753
burden	0.274483226025076	0.6003401182468882
burdens	0.3118131868131868	0.5765696670531635
burdensome	3.20704845814978	0.07332163858419319
burial	1.559065934065934	0.21180203789577648
buried	0.6236263736263736	0.429702886455403
burkitts	0.3118131868131868	0.5765696670531635
burmese	0.6236263736263736	0.429702886455403
burn	0.6236263736263736	0.429702886455403
burned	0.7594308224814832	0.3835067039973348
burning	0.6236263736263736	0.429702886455403
burnout	0.6236263736263736	0.429702886455403
burnt	0.6236263736263736	0.429702886455403
bursitis	0.6236263736263736	0.429702886455403
bus	0.35290700488938365	0.5524721401389167
buses	1.2472527472527473	0.2640778370524753
business	3.8222221453813647	0.050577119396900294
businesses	0.15143373513417566	0.6971689777482954
busy	0.7253669654550715	0.3943890699956881
but	3.100807378344846	0.07825347607640314
buttock	0.6236263736263736	0.429702886455403
button	1.559065934065934	0.21180203789577648
buttons	0.7594308224814832	0.3835067039973348
buy	0.07449818903563407	0.7848965983342419
buying	0.1670630214132417	0.6827352937363057
bv	0.3118131868131868	0.5765696670531635
bx	0.3516953375725077	0.5531550059875682
by	1.3350758709919506	0.24790421858927708
bypass	0.9354395604395604	0.3334534362617816
c1	3.20704845814978	0.07332163858419319
c2	0.3118131868131868	0.5765696670531635
c3	3.20704845814978	0.07332163858419319
c4	3.20704845814978	0.07332163858419319
c4a	0.3118131868131868	0.5765696670531635
c4d1	0.3118131868131868	0.5765696670531635
ca	4.297702350559908	0.038163899942884334
cab	0.2037066980827363	0.6517453960205191
cabg	0.3118131868131868	0.5765696670531635
cabin	0.9354395604395604	0.3334534362617816
cabinets	0.3118131868131868	0.5765696670531635
cad	0.07842377886430749	0.7794449299734257
cafe	0.3118131868131868	0.5765696670531635
cage	0.3118131868131868	0.5765696670531635
cal	0.17667333940585894	0.6742478460388163
cal_	0.3118131868131868	0.5765696670531635
calcification	0.3118131868131868	0.5765696670531635
calcifications	0.6236263736263736	0.429702886455403
calculate	0.9354395604395604	0.3334534362617816
calculating	0.6236263736263736	0.429702886455403
calculation	3.20704845814978	0.07332163858419319
calculator	1.0463916590017912	0.30633958625270097
california	0.7241641284619913	0.39478138714712263
call	14.940784231179796	0.00011093861546660269
callback	0.7373211599823004	0.39052035969631194
called	4.529039656721953	0.03332431325458804
caller	0.010025354601345795	0.9202437440624792
calligraphy	0.3118131868131868	0.5765696670531635
calling	0.5842175769294204	0.44466389760074077
calls	3.5325704454813223	0.060174431942791914
calm	3.431094786270997	0.06397967609212209
calmed	0.3118131868131868	0.5765696670531635
calories	0.3118131868131868	0.5765696670531635
calr	3.20704845814978	0.07332163858419319
calvarial	3.20704845814978	0.07332163858419319
cambodian	0.6236263736263736	0.429702886455403
came	0.1496404100895343	0.6988792323602112
cameras	0.6236263736263736	0.429702886455403
camisole	0.9354395604395604	0.3334534362617816
campaign	3.20704845814978	0.07332163858419319
camping	0.6236263736263736	0.429702886455403
campus	1.1983366832252798	0.27365437531829867
campuses	0.5044299566919016	0.4775600780202488
cams	0.3118131868131868	0.5765696670531635
can	4.201381627252331	0.040391058399559504
canal	0.7594308224814832	0.3835067039973348
canals	3.20704845814978	0.07332163858419319
cancel	0.013191929216158235	0.9085591628535713
canceled	0.9354395604395604	0.3334534362617816
cancellation	0.5607368264994917	0.4539635162548693
cancellations	0.7594308224814832	0.3835067039973348
cancelled	4.677197802197803	0.03056556872987559
cancelling	3.20704845814978	0.07332163858419319
cancer	4.956983532697564	0.025985498261575975
cancers	0.21422822771941719	0.6434733562336061
candidacy	0.14268980341921733	0.7056214921195231
candidate	3.5666978946163983	0.058949425645144195
candidates	0.7594308224814832	0.3835067039973348
cane	1.0088599133838032	0.3151761234634441
cannabis	0.3118131868131868	0.5765696670531635
cannot	0.35715682149094496	0.5500895198019169
canopy	2.182692307692308	0.13957011917079878
cans	0.3118131868131868	0.5765696670531635
cant	0.3118131868131868	0.5765696670531635
cantonese	2.165367754868991	0.14115085091764665
cap	2.182692307692308	0.13957011917079878
capabilities	0.3118131868131868	0.5765696670531635
capability	0.3118131868131868	0.5765696670531635
capable	0.7269025027835601	0.39388905412955455
capacities	0.6236263736263736	0.429702886455403
capacity	8.680189120717756	0.0032168760337762193
capecitabine	0.3028674702683513	0.5820903338500185
capital	0.3118131868131868	0.5765696670531635
capped	3.20704845814978	0.07332163858419319
capping	0.3118131868131868	0.5765696670531635
caps	2.27829246744445	0.1311962455860194
capsule	0.7269025027835601	0.39388905412955455
capsulitis	0.3118131868131868	0.5765696670531635
capsulotomy	3.20704845814978	0.07332163858419319
car	0.9410853463716905	0.3319988745742691
carbo	4.302727715959309	0.03805129616007513
carbohydrate	0.3118131868131868	0.5765696670531635
carboplatin	9.487342005592478	0.0020689433878249056
carcinoid	1.5188616449629664	0.21779184160212853
carcinoma	0.07104898102436996	0.7898155438379995
carcinomatosis	0.9354395604395604	0.3334534362617816
carcinosarcoma	3.622137774120153	0.05701556570216705
card	4.009512513917802	0.045244230719361025
cardiac	0.08907478613268421	0.7653566848807438
cardio	0.6236263736263736	0.429702886455403
cardiologist	0.9354395604395604	0.3334534362617816
cardiology	1.870879120879121	0.17137442666699626
cardiomyopathy	0.6236263736263736	0.429702886455403
cardiovascular	0.7594308224814832	0.3835067039973348
cardioversion	0.3118131868131868	0.5765696670531635
cards	0.628939767242573	0.4277444810864839
care	0.062003819911132546	0.8033564013792363
cared	0.21422822771941719	0.6434733562336061
career	2.9076100111342402	0.08816243458727581
careers	0.0034426772820537474	0.9532115038873422
careful	3.20704845814978	0.07332163858419319
carefully	0.6236263736263736	0.429702886455403
caregiver	0.5176909003374176	0.47182834367933646
caregivers	2.2159288678390285	0.13659282828171726
caregiving	1.014668741594711	0.3137869451760699
cares	0.011893331827252558	0.913157634692942
caretaker	3.622137774120153	0.05701556570216705
caring	1.8325074578775746	0.17583166396395356
carotid	0.3118131868131868	0.5765696670531635
carpal	0.003341784867115266	0.9539014279451237
carriage	0.3118131868131868	0.5765696670531635
carried	0.15143373513417566	0.6971689777482954
carrier	2.8149848892454306	0.0933877760175368
carriers	0.9354395604395604	0.3334534362617816
carries	6.093338012941539	0.0135692496121293
carry	0.3118131868131868	0.5765696670531635
carrying	0.15143373513417566	0.6971689777482954
cars	1.870879120879121	0.17137442666699626
cartilage	0.3118131868131868	0.5765696670531635
cas	0.3118131868131868	0.5765696670531635
case	11.026159413273952	0.0008983507401078245
caseload	0.6236263736263736	0.429702886455403
cases	3.118131868131868	0.07742550100209256
caseworker	4.222477333868147	0.039891877406058804
cash	0.042345123410258693	0.8369633054741077
cashier	0.6236263736263736	0.429702886455403
cast	0.9354395604395604	0.3334534362617816
cat	2.135962644969882	0.143880114880471
catalog	0.3118131868131868	0.5765696670531635
cataract	2.135962644969882	0.143880114880471
cataracts	0.3118131868131868	0.5765696670531635
catastrophic	3.0466690064707693	0.08090291644637876
catastrophize	0.3118131868131868	0.5765696670531635
catatonia	0.6236263736263736	0.429702886455403
catatonic	0.3118131868131868	0.5765696670531635
catch	0.15143373513417566	0.6971689777482954
categories	1.2472527472527473	0.2640778370524753
categorize	0.3118131868131868	0.5765696670531635
caterer	0.3118131868131868	0.5765696670531635
catering	0.3118131868131868	0.5765696670531635
caters	0.3118131868131868	0.5765696670531635
cath	0.6236263736263736	0.429702886455403
catheter	2.4945054945054945	0.11424425505009587
catheterization	0.7594308224814832	0.3835067039973348
catheters	0.3118131868131868	0.5765696670531635
catholic	0.023392494069806865	0.8784408208076689
catholicism	3.20704845814978	0.07332163858419319
catholics	0.3118131868131868	0.5765696670531635
cats	1.4074924446227153	0.23547310808519217
caucasian	0.00953164008741414	0.922226007441716
caught	0.3028674702683513	0.5820903338500185
causal	0.003341784867115266	0.9539014279451237
cause	1.1214736529989835	0.2896013595093271
caused	2.8149848892454306	0.0933877760175368
causes	0.1670630214132417	0.6827352937363057
causing	4.677197802197803	0.03056556872987559
caution	0.3118131868131868	0.5765696670531635
cautious	3.20704845814978	0.07332163858419319
cavitating	0.3118131868131868	0.5765696670531635
cb	0.6236263736263736	0.429702886455403
cbc	3.20704845814978	0.07332163858419319
cbd	1.870879120879121	0.17137442666699626
cbt	0.011893331827252558	0.913157634692942
cc	1.664691448419422	0.19697108253804674
cchs	0.6236263736263736	0.429702886455403
ccs	5.7938123275403015	0.016082675701724336
cd30	0.3118131868131868	0.5765696670531635
cd4	0.9354395604395604	0.3334534362617816
cdc	5.0183580491950535	0.025079940333262957
cdf	0.3118131868131868	0.5765696670531635
cds	0.3118131868131868	0.5765696670531635
cdu	0.3118131868131868	0.5765696670531635
ceased	3.20704845814978	0.07332163858419319
cecal	0.3118131868131868	0.5765696670531635
cefotaxime	3.20704845814978	0.07332163858419319
ceftriaxone	3.0466690064707693	0.08090291644637876
celebrate	0.003341784867115266	0.9539014279451237
celebrating	0.6236263736263736	0.429702886455403
celexa	0.6236263736263736	0.429702886455403
celgene	0.6236263736263736	0.429702886455403
celiac	0.3118131868131868	0.5765696670531635
cell	0.418945995946731	0.5174634408364269
cellphone	0.3118131868131868	0.5765696670531635
cells	1.870879120879121	0.17137442666699626
celluitis	3.20704845814978	0.07332163858419319
cellularity	0.003341784867115266	0.9539014279451237
cellulitis	0.3118131868131868	0.5765696670531635
cemeteries	1.2472527472527473	0.2640778370524753
census	0.3118131868131868	0.5765696670531635
center	1.1548630508929711	0.2825334517913214
centered	2.27829246744445	0.1311962455860194
centers	0.23527133659292263	0.6276424620697285
central	0.9016414936018462	0.3423419474106612
centre	0.3118131868131868	0.5765696670531635
centric	0.3118131868131868	0.5765696670531635
cereal	3.20704845814978	0.07332163858419319
cerebellar	0.6236263736263736	0.429702886455403
cerebellum	0.7594308224814832	0.3835067039973348
cerebral	0.7269025027835601	0.39388905412955455
cerebrovascular	0.6236263736263736	0.429702886455403
cert	3.20704845814978	0.07332163858419319
certain	0.16121486302618532	0.6880404762463032
certainly	0.7594308224814832	0.3835067039973348
certainty	3.20704845814978	0.07332163858419319
certificate	0.003341784867115266	0.9539014279451237
certificates	0.6236263736263736	0.429702886455403
certification	0.13595748096095894	0.712333364128106
certifications	0.3118131868131868	0.5765696670531635
certified	0.3341260428264834	0.5632395658976805
certify	0.34747474048921495	0.555546110914962
cerumen	0.6236263736263736	0.429702886455403
cervical	0.039575787648474976	0.8423123059255654
cervicalgia	0.3118131868131868	0.5765696670531635
cervix	0.9354395604395604	0.3334534362617816
cesarean	3.20704845814978	0.07332163858419319
cessation	0.6949494809784299	0.4044859635876623
cf	3.20704845814978	0.07332163858419319
cg	4.291742194825895	0.0382979025662846
cgs	0.6236263736263736	0.429702886455403
cgy	3.20704845814978	0.07332163858419319
chage	3.20704845814978	0.07332163858419319
chain	1.5188616449629664	0.21779184160212853
chair	4.704071835443768	0.030091246148390677
chairs	0.3118131868131868	0.5765696670531635
chairside	0.3118131868131868	0.5765696670531635
chalkboard	0.3118131868131868	0.5765696670531635
challenge	0.0034426772820537474	0.9532115038873422
challenged	0.9354395604395604	0.3334534362617816
challenges	0.09809987667823847	0.7541218823993906
challenging	0.006885354564107495	0.9338690036010668
chamber	0.6236263736263736	0.429702886455403
chamomile	0.3118131868131868	0.5765696670531635
champions	5.7938123275403015	0.016082675701724336
champus	3.20704845814978	0.07332163858419319
chance	0.516405903041605	0.47237886122609896
chances	3.622137774120153	0.05701556570216705
change	4.49591860838605	0.03397585468498537
changed	0.8916300904186366	0.3450359508790062
changes	0.03609529821470866	0.8493188265814877
changing	0.0021709264455732746	0.9628374503972044
channel	0.15143373513417566	0.6971689777482954
channels	0.7594308224814832	0.3835067039973348
chantix	1.559065934065934	0.21180203789577648
chaplain	0.4941004411337562	0.48210387101970686
chaplaincy	0.3118131868131868	0.5765696670531635
chaplains	0.3118131868131868	0.5765696670531635
chapters	0.3118131868131868	0.5765696670531635
character	0.003341784867115266	0.9539014279451237
characterized	0.7594308224814832	0.3835067039973348
charge	1.1948870797989743	0.274345986281582
charged	1.559065934065934	0.21180203789577648
charges	5.089842678430234	0.024066374798289183
charities	0.7594308224814832	0.3835067039973348
chart	0.45876704623739406	0.4982007601166729
chatting	0.6236263736263736	0.429702886455403
chb	3.20704845814978	0.07332163858419319
cheaper	2.27829246744445	0.1311962455860194
cheapest	0.1670630214132417	0.6827352937363057
cheat	1.870879120879121	0.17137442666699626
cheated	0.3118131868131868	0.5765696670531635
check	15.671969711947266	7.533236847268595e-05
checkbook	0.3118131868131868	0.5765696670531635
checked	0.00073219731810041	0.9784125605335476
checking	1.0463916590017912	0.30633958625270097
checklist	0.6236263736263736	0.429702886455403
checks	0.7958991571326375	0.3723222893338818
cheek	0.3118131868131868	0.5765696670531635
cheeks	0.3118131868131868	0.5765696670531635
cheerful	0.6236263736263736	0.429702886455403
cheerleading	0.3118131868131868	0.5765696670531635
cheese	0.3118131868131868	0.5765696670531635
chef	0.003341784867115266	0.9539014279451237
chek2	3.20704845814978	0.07332163858419319
chemical	0.9354395604395604	0.3334534362617816
chemicals	0.3118131868131868	0.5765696670531635
chemo	1.2430170881232354	0.2648903786780718
chemoradiation	0.34747474048921495	0.555546110914962
chemotherapy	0.2821944122873257	0.5952665152412459
chest	0.9148918109545858	0.3388198002665324
chestwall	0.6236263736263736	0.429702886455403
chevron	3.0466690064707693	0.08090291644637876
chew	0.3118131868131868	0.5765696670531635
chews	0.3118131868131868	0.5765696670531635
chf	0.006683569734230532	0.9348430501245918
chh	0.003341784867115266	0.9539014279451237
chicken	0.6236263736263736	0.429702886455403
chief	0.5607368264994917	0.4539635162548693
child	8.395373343202674	0.0037617724181727256
childbirth	0.3118131868131868	0.5765696670531635
childcare	0.14899637807126814	0.6994963061096962
childhood	2.135962644969882	0.143880114880471
children	8.540936767089786	0.003472468763143667
childrens	3.20704845814978	0.07332163858419319
chili	0.3118131868131868	0.5765696670531635
chills	0.003341784867115266	0.9539014279451237
china	0.0034426772820537474	0.9532115038873422
chinese	0.15182483853682388	0.6967975414582732
chipped	0.3118131868131868	0.5765696670531635
chiropractic	0.7594308224814832	0.3835067039973348
chiropractor	3.20704845814978	0.07332163858419319
chloraprep	3.20704845814978	0.07332163858419319
chlorhexidine	3.20704845814978	0.07332163858419319
choice	0.2224915434235368	0.637148009860623
choices	0.03921188943215374	0.8430294770053507
choir	1.559065934065934	0.21180203789577648
choked	0.3118131868131868	0.5765696670531635
choking	3.20704845814978	0.07332163858419319
cholangiocarcinoma	0.003341784867115266	0.9539014279451237
cholecystitis	0.3118131868131868	0.5765696670531635
cholestatic	0.3118131868131868	0.5765696670531635
cholesterol	0.6236263736263736	0.429702886455403
chondrosarcoma	0.3118131868131868	0.5765696670531635
choose	0.15182483853682388	0.6967975414582732
chooses	0.45430120540252683	0.500299426187869
choosing	7.244275548240306	0.007112740624819229
chordoma	0.3118131868131868	0.5765696670531635
chords	0.3118131868131868	0.5765696670531635
chores	2.4214955382356265	0.11968062307998675
choroid	0.3118131868131868	0.5765696670531635
choroidal	0.3118131868131868	0.5765696670531635
chose	0.07842377886430749	0.7794449299734257
chron	0.9354395604395604	0.3334534362617816
chronic	0.272653127374445	0.6015575592852864
chronicity	0.3118131868131868	0.5765696670531635
chronicle	0.3118131868131868	0.5765696670531635
church	0.34436010840195874	0.5573232318518975
ci	3.20704845814978	0.07332163858419319
cigarette	0.7269025027835601	0.39388905412955455
cigarettes	0.9016414936018462	0.3423419474106612
cipher	0.9354395604395604	0.3334534362617816
cipro	6.41409691629956	0.011321789228352705
circle	0.03921188943215374	0.8430294770053507
circulating	3.20704845814978	0.07332163858419319
circumcision	3.20704845814978	0.07332163858419319
circumspect	3.20704845814978	0.07332163858419319
circumstance	1.2472527472527473	0.2640778370524753
circumstances	0.5622283321825408	0.4533638044690512
cirrhosis	0.45430120540252683	0.500299426187869
citalopram	0.3118131868131868	0.5765696670531635
cited	0.003341784867115266	0.9539014279451237
cities	0.3118131868131868	0.5765696670531635
citing	1.5188616449629664	0.21779184160212853
citizens	0.9354395604395604	0.3334534362617816
citizenship	0.48046601570830627	0.4882113064642204
